organization_id,organization_name,organization_type,partner_country,website_url,contact_url,email_status,lead_readiness,fetch_status,notes,source_project_urls,score
org_dan_europe_foundation_malta_daneurope_or_78d5739f,DAN Europe Foundation,Interest groups including NGOs,Malta,http://www.daneurope.org,http://www.daneurope.org,email_not_found_manual_review,manual_review_needed,error,error,https://keep.eu/projects/29226/,4.05
org_atos_france_atos_net_595e6d6c,Atos,"Enterprise, except SME",France,https://atos.net,https://atos.net/en/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29213/,4.05
org_qendra_p_r_r_m_m_n_n_shqip_ri_albania_pp_e33f3bb1,Qendra “Për R.M.M.N. në Shqipëri”,Interest groups including NGOs,Albania,http://www.ppena.org,http://www.ppena.org,email_not_found_manual_review,manual_review_needed,url_error,url_error,https://keep.eu/projects/29250/,4.0
org_sarajevo_susret_kultura_bosnia_and_herze_16320aa7,Sarajevo Susret Kultura,Interest groups including NGOs,Bosnia and Herzegovina,https://smoc.ba,https://smoc.ba/,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/29249/,4.0
org_3win_action_koinsep_greece_3win_org_d062a612,3win Action KOINSEP,SME,Greece,http://www.3win.org,http://www.3win.org,email_not_found_manual_review,manual_review_needed,url_error,url_error,https://keep.eu/projects/29249/,4.0
org_soci_t_publique_locale_lyon_confluence_f_297584ef,Société Publique Locale Lyon Confluence,Sectoral agency,France,https://www.lyon-confluence.fr,https://www.lyon-confluence.fr/en,email_not_found_manual_review,manual_review_needed,http_error_418,http_error_418,https://keep.eu/projects/29240/,4.0
org_ville_de_marseille_france_marseille_fr_d341a778,Ville de Marseille,Local public authority,France,https://www.marseille.fr,https://www.marseille.fr/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29224/,4.0
org_awtorit_g_at_trasport_f_malta_malta_4de4c90d,Awtorità Għat-Trasport F’Malta,National public authority,Malta,,https://keep.eu/projects/29219/,email_not_found_no_website,not_outreach_ready,skipped_no_own_url,,https://keep.eu/projects/29219/,4.0
org_cyprus_akamasmunicipality_org_cy_47ff65ec,Δήμος Ακάμα,Local public authority,Cyprus,https://akamasmunicipality.org.cy,https://akamasmunicipality.org.cy/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29215/,4.0
org_cyprus_pegeiamunicipality_com_1b0605b7,Δήμος Πέγειας,Local public authority,Cyprus,http://www.pegeiamunicipality.com,http://www.pegeiamunicipality.com/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29215/,4.0
org_rra_zeleni_kras_d_o_o_slovenia_rra_zk_si_bf17770d,RRA Zeleni kras d.o.o,Sectoral agency,Slovenia,http://www.rra-zk.si,http://www.rra-zk.si,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/28810/,4.0
org_national_university_of_ireland_galway_ir_03a8d5b6,National University of Ireland Galway,University / Research,Ireland,https://atlantic-ketmed.eu,https://atlantic-ketmed.eu/,email_not_found_manual_review,manual_review_needed,url_error,url_error,https://keep.eu/projects/19357/,4.0
org_dubrovnik_neretva_regional_development_a_9b53379d,Dubrovnik Neretva Regional Development Agency DUNEA,Regional Authority,Croatia,,https://keep.eu/projects/23491/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23491,https://keep.eu/projects/23491/ | https://keep.eu/projects/23493/ | https://keep.eu/projects/21419/,4.0
org_r_seau_des_chambres_de_commerce_et_d_ind_736b1b17,Réseau des Chambres de Commerce et d'Industrie Insulaires de l'Union Européenne - INSULEUR,Chamber of Commerce,Greece,,https://keep.eu/projects/23478/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23478,https://keep.eu/projects/23478/ | https://keep.eu/projects/27346/,4.0
org_greece_gwp_org_feda1996,Μεσογειακό Γραφείο Πληροφόρησης / Μεσογειακό Σκέλος Παγκόσμιας Σύμπραξης για το Νερό,Unknown,Greece,https://www.gwp.org,https://www.gwp.org/en/GWP-Mediterranean/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33216/,3.95
org_tunisia_agriculture_tn_29976500,الإدارة العامة للصيد البحري و تربية الأسماك / وزارة الفلاحة و الموارد المائية و الصيد البحري,Unknown,Tunisia,http://www.agriculture.tn,http://www.agriculture.tn,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33214/,3.95
org_laboratoire_des_sciences_et_ing_nierie_m_e06a4deb,Laboratoire des sciences et ingénierie maritime-LSIMUniversité des sciences et technologie Mohamed Boudiaf -USTO Oran,University / Research,Algeria,http://Univ-Usto.dz,http://Univ-Usto.dz,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/33214/,3.95
org_atmo_auvergne_rh_ne_alpes_france_atmo_au_5d70d779,Atmo Auvergne-Rhône-Alpes,Interest groups including NGOs,France,https://www.atmo-auvergnerhonealpes.fr,https://www.atmo-auvergnerhonealpes.fr/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/30104/,3.95
org_chrysalis_leap_ltd_cyprus_chrysalisleap_0d5c8dff,Chrysalis Leap Ltd,SME,Cyprus,http://www.chrysalisleap.com,http://www.chrysalisleap.com,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29252/,3.95
org_chambre_de_commerce_et_d_industrie_nice_19273677,Chambre de Commerce et d’Industrie Nice Côte d’Azur,Business support organisation,France,http://www.cote-azur.cci.fr,http://www.cote-azur.cci.fr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29245/,3.95
org_greece_53f7fa80,ΕΛΛΗΝΙΚΗ ΕΤΑΙΡΙΑ ΠΡΟΣΤΑΣΙΑΣ ΤΗΣ ΦΥΣΗΣ,Interest groups including NGOs,Greece,,https://keep.eu/projects/29244/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_29244,https://keep.eu/projects/29244/ | https://keep.eu/projects/23492/,3.95
org_geres_france_geres_eu_54faa112,GERES,Interest groups including NGOs,France,http://www.geres.eu,http://www.geres.eu,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29241/,3.95
org_stratagem_energy_ltd_cyprus_stratagem_co_d7696efa,Stratagem Energy Ltd,SME,Cyprus,http://www.stratagem.com.cy,http://www.stratagem.com.cy,email_not_found_no_contact_channel,not_outreach_ready,ok,page_fetched but no email found,https://keep.eu/projects/29231/,3.95
org_nature_trust_malta_malta_naturetrustmalt_4bad99a9,Nature Trust Malta,Interest groups including NGOs,Malta,https://naturetrustmalta.org,https://naturetrustmalta.org/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29230/,3.95
org_instituti_per_ruajtjen_e_natyres_ne_shqi_de3acd53,Instituti per Ruajtjen e Natyres ne Shqiperi,Interest groups including NGOs,Albania,http://www.inca-al.org,http://www.inca-al.org,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29230/,3.95
org_javne_slu_be_ptuj_d_o_o_slovenia_js_ptuj_27255ae3,"Javne službe Ptuj, d.o.o.",Infrastructure and (public) service provider,Slovenia,https://www.js-ptuj.si,https://www.js-ptuj.si/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29217/,3.95
org_dynamic_vision_greece_21b6d318,Dynamic Vision,SME,Greece,,https://keep.eu/projects/29216/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_29216,https://keep.eu/projects/29216/,3.95
org_tour_du_valat_france_tourduvalat_org_3a770c79,Tour du Valat,Interest groups including NGOs,France,http://www.tourduvalat.org,http://www.tourduvalat.org,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29214/,3.95
org_dotsoft_a_e_greece_dotsoft_gr_d3f15c31,Dotsoft A.E. Ολοκληρωμενες Λυσεις Τεχνολογιας Πληροφορικης Ανωνυμη Εταιρια,SME,Greece,http://www.dotsoft.gr,http://www.dotsoft.gr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29213/,3.95
org_greece_olp_gr_9fe0a1f4,ΟΡΓΑΝΙΣΜΟΣ ΛΙΜΕΝΟΣ ΠΕΙΡΑΙΩΣ ΑΕ,Infrastructure and (public) service provider,Greece,http://www.olp.gr,http://www.olp.gr,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29212/ | https://keep.eu/projects/29219/,3.95
org_autoriteti_portul_durres_albania_durresp_bb19d304,Autoriteti Portul Durres,Infrastructure and (public) service provider,Albania,https://www.durresport.al,https://www.durresport.al/index.php/en/port/,email_not_found_scrape_blocked,manual_review_needed,http_error_403,http_error_403,https://keep.eu/projects/29212/ | https://keep.eu/projects/29219/,3.95
org_luka_bar_ad_montenegro_lukabar_me_f24a5d05,Luka Bar AD,Infrastructure and (public) service provider,Montenegro,http://www.lukabar.me,http://www.lukabar.me,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/29212/ | https://keep.eu/projects/29219/,3.95
org_plan_bleu_pour_l_environnement_et_le_d_v_fdc2956e,Plan Bleu pour l'Environnement et le Développement en Méditerranée,"International organisation, EEIG",France,https://planbleu.org,https://planbleu.org/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/27712/,3.95
org_bulgaria_parks_bg_c5cb0abd,Асоциация на парковете в България,Interest groups including NGOs,Bulgaria,http://parks.bg,http://parks.bg/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/27711/,3.95
org_united_nations_office_for_project_servic_757d50ef,United Nations Office for Project Services,"International organisation, EEIG",France,https://www.cmimarseille.org,https://www.cmimarseille.org/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=own_contact_url,https://keep.eu/projects/27711/,3.95
org_universidad_de_las_palmas_de_gran_canari_5df541ac,UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA,Unknown,Spain,,https://keep.eu/projects/23622/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23622,https://keep.eu/projects/23622/ | https://keep.eu/projects/23601/ | https://keep.eu/projects/19356/ | https://keep.eu/projects/23639/ | https://keep.eu/projects/23638/,3.95
org_federaci_n_provincial_de_la_pyme_del_met_dec39316,Federación Provincial de la Pyme del Metal y Nuevas,Regional Authority,Spain,,https://keep.eu/projects/23620/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23620,https://keep.eu/projects/23620/,3.95
org_ayuntamiento_de_adeje_spain_7d77ba16,Ayuntamiento de Adeje,Municipal Authority,Spain,,https://keep.eu/projects/23618/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23618,https://keep.eu/projects/23618/,3.95
org_fundaci_n_canaria_puertos_de_las_palmas_10fe7c06,Fundación Canaria Puertos de Las Palmas,Foundation / NGO,Spain,,https://keep.eu/projects/23614/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23614,https://keep.eu/projects/23614/,3.95
org_sociedad_de_promoci_n_econ_mica_de_gran_ed995f4a,Sociedad de Promoción Económica de Gran,Unknown,Spain,,https://keep.eu/projects/23613/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23613,https://keep.eu/projects/23613/,3.95
org_fundaci_n_canaria_universitaria_de_las_p_7fc98f8d,Fundación Canaria Universitaria de Las Palmas,University / Research,Spain,,https://keep.eu/projects/23608/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23608,https://keep.eu/projects/23608/,3.95
org_instituto_portugu_s_do_mar_e_da_atmosfer_ccc06e0a,"Instituto Português do Mar e da Atmosfera, I.P.",Unknown,Portugal,,https://keep.eu/projects/19359/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23488,https://keep.eu/projects/19359/ | https://keep.eu/projects/23488/ | https://keep.eu/projects/19379/,3.95
org_ceeeta_eco_energy_consultants_ltd_portug_f8312f97,"CEEETA-ECO, Energy Consultants, Ltd.",Private Company,Portugal,,https://keep.eu/projects/23491/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23491,https://keep.eu/projects/23491/,3.95
org_fondazione_imc_centro_marino_internazion_7badb7b4,Fondazione IMC - Centro Marino Internazionale,Foundation / NGO,Italy,,https://keep.eu/projects/23491/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23491,https://keep.eu/projects/23491/,3.95
org_taormina_etna_consortium_italy_690a1020,Taormina Etna Consortium,Unknown,Italy,,https://keep.eu/projects/23491/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23491,https://keep.eu/projects/23491/,3.95
org_associaci_medcities_spain_7f796640,Associació MedCities,Association,Spain,,https://keep.eu/projects/23491/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23491,https://keep.eu/projects/23491/ | https://keep.eu/projects/23475/ | https://keep.eu/projects/23483/ | https://keep.eu/projects/23474/,3.95
org_cl_ster_mar_timo_de_las_illes_balears_sp_aad9066a,Clúster Marítimo De Las Illes Balears,Unknown,Spain,,https://keep.eu/projects/23491/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23491,https://keep.eu/projects/23491/ | https://keep.eu/projects/21418/,3.95
org_r_gion_marche_d_partement_de_l_conomie_d_950193f9,Région Marche - Département de l'économie du secteur de la pêche,Unknown,Italy,,https://keep.eu/projects/23478/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23478,https://keep.eu/projects/23478/,3.95
org_regione_campania_italy_d69aafae,Regione Campania,Regional Authority,Italy,,https://keep.eu/projects/23478/,email_not_found_form_only,not_outreach_ready,ok,page_fetched_form_only | candidate_source=keep_eu_html_project_23478,https://keep.eu/projects/23478/,3.95
